ID,name,age,gender,state,season,place,days_survived,votes_against,place_percent,time_playing,total_times_played,players_in_season,season_number,is_censored,ChW,ChA,ChW%,VFB,VAP,TotV,TCA,TC%,wTCR,JVF,TotJ,JV%,SurvSc,SurvAv,Alliance_Score,prev_ids,new_id,seasons_played,FTC
3116,Monica Padilla,31.0,Female,NY,Cambodia,16.0,13.0,3.0,0.25,2.0,2,20.0,31.0,0,0.29,1.08,0.27,0.0,3.0,6.0,1.0,-0.5,0.0,,,,-0.23,0.29,-1.0,,,,0
3117,Jeff Varner,49.0,Male,NC,Cambodia,17.0,11.0,4.0,0.2,2.0,3,20.0,31.0,0,0.0,0.58,0.0,3.0,4.0,30.0,4.0,0.72,2.63,,,,0.72,2.63,0.375,,,,0
3118,Peih-Gee Law,37.0,Female,CA,Cambodia,18.0,9.0,4.0,0.15000000000000002,2.0,2,20.0,31.0,0,0.0,0.38,0.0,2.0,4.0,25.0,3.0,0.61,2.33,,,,0.61,2.33,-1.0,,,,0
3119,Shirin Oskooi,32.0,Female,CA,Cambodia,19.0,6.0,5.0,0.09999999999999998,2.0,2,20.0,31.0,0,0.0,0.21,0.0,1.0,5.0,19.0,2.0,0.37,1.56,,,,0.37,1.56,-1.0,,,,0
3120,Vytas Baskauskas,35.0,Male,CA,Cambodia,20.0,3.0,6.0,0.05000000000000005,2.0,2,20.0,31.0,0,0.0,0.1,0.0,0.0,6.0,10.0,1.0,-0.6,0.0,,,,-0.6,0.0,-1.0,,,,0
3201,Michele Fitzgerald,24.0,Female,NJ,Kaôh Rōng,1.0,39.0,2.0,1.0,1.0,1,18.0,32.0,1,5.2,13.4,0.39,4.0,2.0,45.0,6.0,0.66,3.11,5.0,7.0,0.71,1.76,12.6,0.5361111111111111,,,,1
3202,Aubry Bracco,29.0,Female,MA,Kaôh Rōng,2.0,39.0,8.0,0.9444444444444444,1.0,2,18.0,32.0,1,1.93,13.4,0.14,8.0,8.0,63.0,9.0,0.87,2.07,2.0,7.0,0.29,1.3,5.72,0.6458333333333334,,,,1
3203,Tai Trang,51.0,Male,CA,Kaôh Rōng,3.0,39.0,4.0,0.8888888888888888,1.0,2,18.0,32.0,1,3.11,13.4,0.23,5.0,4.0,57.0,9.0,0.55,1.94,0.0,7.0,0.0,0.78,5.05,0.36479591836734704,,,,1
3204,Cydney Gillon,23.0,Female,GA,Kaôh Rōng,4.0,37.0,5.0,0.8333333333333334,1.0,1,18.0,32.0,0,1.96,12.4,0.16,7.0,5.0,60.0,9.0,0.77,2.42,,,,0.93,4.38,0.5757369614512473,,,,0
3205,Joe del Campo,72.0,Male,FL,Kaôh Rōng,5.0,34.0,1.0,0.7777777777777778,1.0,1,18.0,32.0,1,1.68,10.4,0.16,6.0,1.0,59.0,8.0,0.66,1.87,,,,0.82,3.55,0.5683673469387756,,,,0
3206,Kyle Jason,31.0,Male,MI,Kaôh Rōng,6.0,32.0,5.0,0.7222222222222222,1.0,1,18.0,32.0,0,2.04,9.4,0.22,2.0,5.0,56.0,8.0,0.24,0.78,,,,0.46,2.82,0.4117460317460318,,,,0
3207,Julia Sokolowski,19.0,Female,MA,Kaôh Rōng,7.0,29.0,7.0,0.6666666666666667,1.0,1,18.0,32.0,0,2.58,8.07,0.32,3.0,7.0,40.0,5.0,0.57,1.53,,,,0.88,4.1,0.4642857142857144,,,,0
3208,Scot Pollard,40.0,Male,IN,Kaôh Rōng,8.0,27.0,7.0,0.6111111111111112,1.0,1,18.0,32.0,0,0.74,6.57,0.11,4.0,7.0,54.0,8.0,0.48,1.27,,,,0.6,2.01,0.45,,,,0
3209,Debbie Wanner,49.0,Female,PA,Kaôh Rōng,9.0,24.0,5.0,0.5555555555555556,1.0,2,18.0,32.0,0,1.2,5.07,0.24,2.0,5.0,25.0,3.0,0.6,2.07,,,,0.84,3.27,1.0,,,,0
3210,Nick Maiorano,30.0,Male,CA,Kaôh Rōng,10.0,22.0,6.0,0.5,1.0,1,18.0,32.0,0,2.32,3.82,0.61,0.0,6.0,10.0,1.0,-0.6,0.0,,,,0.01,2.32,-1.0,,,,0
3211,Neal Gottlieb,38.0,Male,CA,Kaôh Rōng,11.0,19.0,0.0,0.4444444444444444,1.0,1,18.0,32.0,1,0.85,2.62,0.32,0.0,0.0,6.0,1.0,-0.32,0.0,,,,0.0,0.85,-1.0,,,,0
3212,Peter Baggenstos,34.0,Male,MN,Kaôh Rōng,12.0,16.0,7.0,0.3888888888888888,1.0,1,18.0,32.0,0,0.93,1.62,0.58,1.0,7.0,18.0,3.0,0.2,0.85,,,,0.78,1.78,-1.0,,,,0
3213,Anna Khait,26.0,Female,NY,Kaôh Rōng,13.0,13.0,5.0,0.33333333333333337,1.0,1,18.0,32.0,0,0.41,1.28,0.32,0.0,5.0,6.0,1.0,-0.83,0.0,,,,-0.52,0.41,-1.0,,,,0
3214,Alecia Holden,24.0,Female,TX,Kaôh Rōng,14.0,11.0,8.0,0.2777777777777778,1.0,1,18.0,32.0,0,0.13,3.45,0.04,2.0,8.0,15.0,3.0,0.49,1.56,,,,0.53,1.68,-1.0,,,,0
3215,Caleb Reynolds,28.0,Male,KY,Kaôh Rōng,15.0,9.0,0.0,0.2222222222222222,1.0,2,18.0,32.0,1,0.66,0.87,0.76,0.0,0.0,0.0,0.0,-1.0,0.0,,,,-0.24,0.66,-1.0,,,,0
3216,Liz Markham,27.0,Female,NY,Kaôh Rōng,16.0,8.0,5.0,0.16666666666666666,1.0,1,18.0,32.0,0,0.27,0.62,0.43,0.0,2.0,6.0,1.0,-0.33,0.0,,,,0.1,0.27,-1.0,,,,0
3217,Jennifer Lanzetti,38.0,Female,UT,Kaôh Rōng,17.0,6.0,3.0,0.11111111111111116,1.0,1,18.0,32.0,0,0.0,0.37,0.0,1.0,3.0,11.0,2.0,0.36,2.0,,,,0.36,2.0,-1.0,,,,0
3218,Darnell Hamilton,27.0,Male,IL,Kaôh Rōng,18.0,3.0,7.0,0.05555555555555558,1.0,1,18.0,32.0,0,0.0,0.17,0.0,0.0,3.0,6.0,1.0,-0.5,0.0,,,,-0.5,0.0,-1.0,,,,0
3301,Adam Klein,25.0,Male,CA,Millennials vs. Gen X,1.0,39.0,6.0,1.0,1.0,1,20.0,33.0,1,1.76,13.22,0.13,9.0,6.0,100.0,12.0,0.75,2.1,10.0,10.0,1.0,1.88,9.86,0.5652356902356902,,,,1
3302,Ken McNickle,33.0,Male,CO,Millennials vs. Gen X,2.0,39.0,3.0,0.95,1.0,1,20.0,33.0,1,4.75,13.22,0.36,12.0,2.0,117.0,14.0,0.86,4.0,0.0,10.0,0.0,1.22,8.75,0.5843129093129092,,,,1
3303,Hannah Shapiro,24.0,Female,CA,Millennials vs. Gen X,3.0,39.0,13.0,0.9,1.0,1,20.0,33.0,1,1.11,13.22,0.08,9.0,5.0,101.0,12.0,0.75,2.33,0.0,10.0,0.0,0.83,3.44,0.6138257575757575,,,,1
3304,David Wright,42.0,Male,CA,Millennials vs. Gen X,4.0,38.0,10.0,0.85,1.0,1,20.0,33.0,0,3.15,13.22,0.24,12.0,10.0,117.0,14.0,0.85,1.71,,,,1.09,4.87,0.5369612710521801,,,,0
3305,Bret LaBelle,42.0,Male,MA,Millennials vs. Gen X,5.0,37.0,5.0,0.8,1.0,1,20.0,33.0,0,1.39,12.22,0.11,5.0,5.0,114.0,13.0,0.38,1.2,,,,0.49,2.58,0.4942307692307693,,,,0
3306,Jay Starrett,27.0,Male,FL,Millennials vs. Gen X,6.0,36.0,10.0,0.75,1.0,1,20.0,33.0,0,4.04,11.22,0.36,3.0,9.0,92.0,10.0,0.29,0.65,,,,0.65,4.68,0.3936507936507936,,,,0
3307,Sunday Burquest,45.0,Female,MN,Millennials vs. Gen X,7.0,35.0,5.0,0.7,1.0,1,20.0,33.0,0,1.26,10.22,0.12,5.0,5.0,103.0,11.0,0.45,1.41,,,,0.57,2.68,0.4993181818181817,,,,0
3308,Will Wahl,18.0,Male,NJ,Millennials vs. Gen X,8.0,34.0,6.0,0.65,1.0,1,20.0,33.0,0,1.59,9.22,0.17,4.0,6.0,79.0,8.0,0.49,1.4,,,,0.66,2.99,0.39960317460317457,,,,0
3309,Zeke Smith,28.0,Male,NY,Millennials vs. Gen X,9.0,33.0,14.0,0.6,1.0,2,20.0,33.0,0,1.62,8.22,0.2,4.0,10.0,70.0,7.0,0.55,1.14,,,,0.75,2.76,0.575,,,,0
3310,Jessica Lewis,37.0,Female,NY,Millennials vs. Gen X,10.0,30.0,9.0,0.55,1.0,1,20.0,33.0,1,0.59,6.22,0.09,4.0,4.0,78.0,8.0,0.49,1.75,,,,0.59,2.34,0.5351851851851852,,,,0
3311,Chris Hammons,38.0,Male,OK,Millennials vs. Gen X,11.0,28.0,7.0,0.5,1.0,1,20.0,33.0,0,1.15,4.89,0.24,4.0,7.0,68.0,7.0,0.56,1.45,,,,0.79,2.61,0.6091269841269841,,,,0
3312,Taylor Stocker,24.0,Male,ID,Millennials vs. Gen X,12.0,25.0,7.0,0.45,1.0,1,20.0,33.0,0,0.85,3.69,0.23,1.0,7.0,40.0,4.0,0.21,0.64,,,,0.44,1.49,-1.0,,,,0
3313,Michelle Schubert,28.0,Female,WA,Millennials vs. Gen X,13.0,23.0,10.0,0.4,1.0,1,20.0,33.0,0,1.09,2.52,0.43,2.0,10.0,28.0,3.0,0.55,1.33,,,,0.98,2.42,-1.0,,,,0
3314,Michaela Bradshaw,25.0,Female,TX,Millennials vs. Gen X,14.0,20.0,4.0,0.35,1.0,2,20.0,33.0,0,1.04,1.52,0.68,1.0,4.0,16.0,2.0,0.38,1.75,,,,1.06,2.79,-1.0,,,,0
3315,Figgy Figueroa,23.0,Female,TN,Millennials vs. Gen X,15.0,18.0,6.0,0.30000000000000004,1.0,1,20.0,33.0,0,0.44,1.02,0.43,1.0,6.0,15.0,2.0,0.3,1.4,,,,0.73,1.84,-1.0,,,,0
3316,CeCe Taylor,39.0,Female,CA,Millennials vs. Gen X,16.0,15.0,11.0,0.25,1.0,1,20.0,33.0,0,0.24,0.77,0.31,2.0,11.0,32.0,4.0,0.41,0.93,,,,0.72,1.17,0.5,,,,0
3317,Lucy Huang,42.0,Female,CA,Millennials vs. Gen X,17.0,12.0,2.0,0.2,1.0,1,20.0,33.0,0,0.24,0.57,0.41,1.0,2.0,27.0,3.0,0.31,1.56,,,,0.72,1.79,-1.0,,,,0
3318,Paul Wachter,52.0,Male,FL,Millennials vs. Gen X,18.0,10.0,6.0,0.15000000000000002,1.0,1,20.0,33.0,0,0.11,0.32,0.34,1.0,6.0,19.0,2.0,0.34,1.4,,,,0.69,1.51,-1.0,,,,0
3319,Mari Takahashi,31.0,Female,CA,Millennials vs. Gen X,19.0,7.0,7.0,0.09999999999999998,1.0,1,20.0,33.0,0,0.1,0.21,0.47,0.0,7.0,10.0,1.0,-0.7,0.0,,,,-0.23,0.1,-1.0,,,,0
3320,Rachel Ako,37.0,Female,CA,Millennials vs. Gen X,20.0,4.0,5.0,0.05000000000000005,1.0,1,20.0,33.0,0,0.0,0.1,0.0,0.0,5.0,10.0,1.0,-0.5,0.0,,,,-0.5,0.0,-1.0,,,,0
3401,Sarah Lacina,32.0,Female,IA,Game Changers,1.0,39.0,3.0,1.0,2.0,2,20.0,34.0,1,1.14,12.31,0.09,11.0,0.0,99.0,13.0,0.85,5.92,7.0,10.0,0.7,1.64,11.26,0.6630821199003016,,,,1
3402,Brad Culpepper,47.0,Male,FL,Game Changers,2.0,39.0,2.0,0.95,2.0,2,20.0,34.0,1,6.56,12.81,0.51,8.0,2.0,103.0,12.0,0.67,3.11,3.0,10.0,0.3,1.48,11.47,0.7685606060606059,,,,1
3403,Troyzan Robertson,54.0,Male,FL,Game Changers,3.0,39.0,2.0,0.9,2.0,2,20.0,34.0,1,1.64,12.81,0.13,8.0,2.0,105.0,12.0,0.67,3.11,0.0,10.0,0.0,0.79,4.75,0.6340909090909089,,,,1
3404,Tai Trang,52.0,Male,CA,Game Changers,4.0,38.0,12.0,0.85,2.0,2,20.0,34.0,0,1.85,12.81,0.14,9.0,10.0,109.0,13.0,0.69,1.38,,,,0.83,3.23,0.6700737534070869,,,,0
3405,Aubry Bracco,30.0,Female,MA,Game Changers,5.0,37.0,9.0,0.8,2.0,2,20.0,34.0,0,2.29,11.31,0.2,6.0,8.0,117.0,13.0,0.46,1.08,,,,0.66,3.36,0.6011503928170595,,,,0
3406,Cirie Fields,45.0,Female,CT,Game Changers,6.0,36.0,0.0,0.75,4.0,4,20.0,34.0,1,0.87,10.31,0.08,4.0,0.0,77.0,8.0,0.5,3.5,,,,0.58,4.37,0.5232804232804233,,,,0
3407,Michaela Bradshaw,25.0,Female,TX,Game Changers,7.0,35.0,11.0,0.7,2.0,2,20.0,34.0,0,0.55,9.31,0.06,7.0,11.0,106.0,11.0,0.63,1.19,,,,0.69,1.74,0.6851551226551227,,,,0
3408,Andrea Boehlke,27.0,Female,NY,Game Changers,8.0,33.0,14.0,0.65,3.0,3,20.0,34.0,0,3.84,8.31,0.46,5.0,14.0,77.0,8.0,0.6,0.97,,,,1.06,4.81,0.6833333333333333,,,,0
3409,Sierra Dawn Thomas,29.0,Female,UT,Game Changers,9.0,32.0,15.0,0.6,2.0,2,20.0,34.0,0,0.9,7.31,0.12,4.0,9.0,73.0,7.0,0.55,1.23,,,,0.68,2.13,0.7306122448979593,,,,0
3410,Zeke Smith,28.0,Male,NY,Game Changers,10.0,29.0,11.0,0.55,2.0,2,20.0,34.0,0,1.3,5.97,0.22,3.0,11.0,60.0,6.0,0.47,0.93,,,,0.69,2.24,0.6071428571428571,,,,0
3411,Debbie Wanner,51.0,Female,PA,Game Changers,11.0,26.0,6.0,0.5,2.0,2,20.0,34.0,0,0.92,4.63,0.2,6.0,6.0,60.0,7.0,0.84,2.4,,,,1.04,3.32,0.7916666666666666,,,,0
3412,Ozzy Lusth,34.0,Male,CA,Game Changers,12.0,24.0,7.0,0.45,4.0,4,20.0,34.0,0,1.1,4.07,0.27,3.0,7.0,39.0,4.0,0.71,1.91,,,,0.98,3.01,0.8125,,,,0
3413,Hali Ford,26.0,Female,TN,Game Changers,13.0,21.0,8.0,0.4,2.0,2,20.0,34.0,0,0.49,2.41,0.2,4.0,8.0,49.0,5.0,0.77,1.87,,,,0.97,2.35,0.625,,,,0
3414,Jeff Varner,50.0,Male,NC,Game Changers,14.0,18.0,6.0,0.35,3.0,3,20.0,34.0,0,0.41,1.41,0.29,3.0,6.0,48.0,6.0,0.48,1.4,,,,0.77,1.81,0.85,,,,0
3415,Sandra Diaz-Twine,41.0,Female,NC,Game Changers,15.0,16.0,5.0,0.30000000000000004,3.0,3,20.0,34.0,0,0.27,1.12,0.24,2.0,5.0,42.0,5.0,0.38,1.24,,,,0.61,1.51,0.6833333333333332,,,,0
3416,J.T. Thomas,31.0,Male,AL,Game Changers,16.0,13.0,3.0,0.25,3.0,3,20.0,34.0,0,0.73,1.48,0.49,0.0,3.0,16.0,2.0,-0.09,0.0,,,,0.4,0.73,-1.0,,,,0
3417,Malcolm Freberg,29.0,Male,CA,Game Changers,17.0,11.0,5.0,0.2,3.0,3,20.0,34.0,0,0.42,1.08,0.39,2.0,5.0,30.0,3.0,0.61,2.07,,,,1.0,2.49,-1.0,,,,0
3418,Caleb Reynolds,28.0,Male,KY,Game Changers,18.0,9.0,5.0,0.15000000000000002,2.0,2,20.0,34.0,0,0.0,0.38,0.0,2.0,5.0,25.0,3.0,0.6,2.07,,,,0.6,2.07,-1.0,,,,0
3419,Tony Vlachos,42.0,Male,NJ,Game Changers,19.0,6.0,7.0,0.09999999999999998,2.0,2,20.0,34.0,0,0.0,0.21,0.0,1.0,7.0,19.0,2.0,0.32,1.27,,,,0.32,1.27,-1.0,,,,0
3420,Ciera Eastin,27.0,Female,OR,Game Changers,20.0,3.0,9.0,0.05000000000000005,3.0,3,20.0,34.0,0,0.0,0.1,0.0,0.0,9.0,10.0,1.0,-0.9,0.0,,,,-0.9,0.0,-1.0,,,,0
3501,Ben Driebergen,34.0,Male,ID,Heroes vs. Healers vs. Hustlers,1.0,39.0,11.0,1.0,1.0,1,18.0,35.0,1,1.78,14.28,0.12,7.0,2.0,73.0,9.0,0.77,3.63,5.0,8.0,0.63,1.52,9.16,0.4768237934904602,,,,1
3502,Chrissy Hofbeck,46.0,Female,NJ,Heroes vs. Healers vs. Hustlers,2.0,39.0,7.0,0.9444444444444444,1.0,1,18.0,35.0,1,6.43,14.28,0.45,5.0,7.0,82.0,11.0,0.45,1.16,2.0,8.0,0.25,1.15,9.09,0.526010101010101,,,,1
3503,Ryan Ulrich,23.0,Male,NJ,Heroes vs. Healers vs. Hustlers,3.0,39.0,2.0,0.8888888888888888,1.0,1,18.0,35.0,1,0.63,14.28,0.04,8.0,0.0,87.0,12.0,0.67,4.67,1.0,8.0,0.13,0.84,6.05,0.5543145743145743,,,,1
3504,Devon Pinto,23.0,Male,CA,Heroes vs. Healers vs. Hustlers,4.0,38.0,2.0,0.8333333333333334,1.0,1,18.0,35.0,1,1.53,14.28,0.11,9.0,1.0,82.0,10.0,0.9,5.04,,,,1.01,6.57,0.5869809203142536,,,,0
3505,Mike Zahalsky,43.0,Male,FL,Heroes vs. Healers vs. Hustlers,5.0,37.0,9.0,0.7777777777777778,1.0,1,18.0,35.0,0,1.31,13.28,0.1,3.0,5.0,67.0,8.0,0.37,1.17,,,,0.46,2.48,0.4944444444444444,,,,0
3506,Ashley Nolan,26.0,Female,FL,Heroes vs. Healers vs. Hustlers,6.0,36.0,8.0,0.7222222222222222,1.0,1,18.0,35.0,0,3.13,12.28,0.26,5.0,8.0,72.0,9.0,0.54,1.3,,,,0.8,4.43,0.5771604938271604,,,,0
3507,Lauren Rimmer,35.0,Female,NC,Heroes vs. Healers vs. Hustlers,7.0,33.0,3.0,0.6666666666666667,1.0,1,18.0,35.0,0,2.86,10.78,0.27,6.0,3.0,67.0,7.0,0.85,3.43,,,,1.12,6.29,0.6877551020408165,,,,0
3508,Joe Mena,34.0,Male,CT,Heroes vs. Healers vs. Hustlers,8.0,30.0,12.0,0.6111111111111112,1.0,1,18.0,35.0,0,1.18,8.78,0.13,3.0,9.0,53.0,6.0,0.47,1.08,,,,0.61,2.26,0.4055555555555557,,,,0
3509,JP Hilsabeck,28.0,Male,CA,Heroes vs. Healers vs. Hustlers,9.0,27.0,6.0,0.5555555555555556,1.0,1,18.0,35.0,0,0.93,7.53,0.12,5.0,6.0,56.0,7.0,0.7,2.0,,,,0.82,2.93,0.6317460317460318,,,,0
3510,Cole Medders,24.0,Male,AR,Heroes vs. Healers vs. Hustlers,10.0,24.0,7.0,0.5,1.0,1,18.0,35.0,0,2.98,5.53,0.54,0.0,7.0,32.0,3.0,-0.07,0.0,,,,0.47,2.98,0.35714285714285715,,,,0
3511,Desi Williams,27.0,Female,VA,Heroes vs. Healers vs. Hustlers,11.0,21.0,11.0,0.4444444444444444,1.0,1,18.0,35.0,0,2.13,4.33,0.49,1.0,4.0,26.0,3.0,0.28,1.17,,,,0.77,3.3,-1.0,,,,0
3512,Jessica Johnston,29.0,Female,KY,Heroes vs. Healers vs. Hustlers,12.0,19.0,7.0,0.3888888888888888,1.0,1,18.0,35.0,0,1.78,3.13,0.57,0.0,7.0,12.0,1.0,-0.58,0.0,,,,-0.01,1.78,-1.0,,,,0
3513,Ali Elliott,24.0,Female,CA,Heroes vs. Healers vs. Hustlers,13.0,16.0,3.0,0.33333333333333337,1.0,1,18.0,35.0,0,0.43,2.13,0.2,2.0,3.0,20.0,4.0,0.46,2.0,,,,0.67,2.43,0.5,,,,0
3514,Roark Luskin,27.0,Female,CA,Heroes vs. Healers vs. Hustlers,14.0,14.0,3.0,0.2777777777777778,1.0,1,18.0,35.0,0,0.73,1.63,0.45,0.0,3.0,5.0,1.0,-0.6,0.0,,,,-0.15,0.73,-1.0,,,,0
3515,Alan Ball,32.0,Male,TX,Heroes vs. Healers vs. Hustlers,15.0,11.0,2.0,0.2222222222222222,1.0,1,18.0,35.0,0,0.38,1.13,0.34,1.0,2.0,10.0,2.0,0.4,2.33,,,,0.74,2.72,-1.0,,,,0
3516,Patrick Bolton,24.0,Male,AL,Heroes vs. Healers vs. Hustlers,16.0,8.0,5.0,0.16666666666666666,1.0,1,18.0,35.0,0,0.08,0.73,0.11,1.0,5.0,11.0,2.0,0.27,1.56,,,,0.39,1.64,-1.0,,,,0
3517,Simone Nguyen,25.0,Female,NY,Heroes vs. Healers vs. Hustlers,17.0,6.0,5.0,0.11111111111111116,1.0,1,18.0,35.0,0,0.08,0.53,0.16,0.0,5.0,6.0,1.0,-0.83,0.0,,,,-0.68,0.08,-1.0,,,,0
3518,Katrina Radke,46.0,Female,MN,Heroes vs. Healers vs. Hustlers,18.0,3.0,5.0,0.05555555555555558,1.0,1,18.0,35.0,0,0.08,0.33,0.25,0.0,5.0,6.0,1.0,-0.83,0.0,,,,-0.58,0.08,-1.0,,,,0
3601,Wendell Holland,33.0,Male,PA,Ghost Island,1.0,39.0,5.0,1.0,1.0,1,20.0,36.0,1,3.95,12.39,0.32,7.0,5.0,75.0,9.0,0.77,2.42,6.0,11.0,0.55,1.63,9.65,0.6,,,,1
3602,Domenick Abbate,38.0,Male,NY,Ghost Island,2.0,39.0,2.0,0.95,1.0,1,20.0,36.0,1,4.31,12.39,0.35,8.0,2.0,80.0,10.0,0.8,3.73,5.0,11.0,0.45,1.6,10.77,0.6006172839506173,,,,1
3603,Laurel Johnson,29.0,Female,MN,Ghost Island,3.0,39.0,3.0,0.9,1.0,1,20.0,36.0,1,2.45,12.72,0.19,10.0,2.0,92.0,11.0,0.91,4.24,0.0,10.0,0.0,1.1,6.69,0.5659126984126984,,,,1
3604,Angela Perkins,42.0,Female,OH,Ghost Island,4.0,38.0,3.0,0.85,1.0,1,20.0,36.0,1,1.89,12.39,0.15,4.0,3.0,79.0,9.0,0.44,1.78,,,,0.59,3.67,0.4839285714285714,,,,0
3605,Donathan Hurley,26.0,Male,KY,Ghost Island,5.0,37.0,11.0,0.8,1.0,1,20.0,36.0,0,1.02,11.39,0.09,6.0,9.0,88.0,11.0,0.54,1.17,,,,0.63,2.19,0.6073192239858907,,,,0
3606,Sebastian Noel,22.0,Male,FL,Ghost Island,6.0,36.0,5.0,0.75,1.0,1,20.0,36.0,0,2.1,10.72,0.2,6.0,5.0,78.0,9.0,0.66,2.07,,,,0.86,4.17,0.5523809523809524,,,,0
3607,Kellyn Bechtold,31.0,Female,CO,Ghost Island,7.0,35.0,8.0,0.7,1.0,1,20.0,36.0,0,1.65,9.39,0.18,6.0,4.0,78.0,10.0,0.59,2.1,,,,0.77,3.75,0.5742857142857143,,,,0
3608,Chelsea Townsend,25.0,Female,CA,Ghost Island,8.0,32.0,5.0,0.65,1.0,1,20.0,36.0,0,3.04,7.89,0.39,6.0,5.0,70.0,8.0,0.74,2.33,,,,1.13,5.37,0.5190476190476191,,,,0
3609,Michael Yerger,18.0,Male,CA,Ghost Island,9.0,29.0,15.0,0.6,1.0,1,20.0,36.0,0,0.77,6.22,0.12,5.0,5.0,80.0,9.0,0.55,1.73,,,,0.67,2.5,0.5562770562770563,,,,0
3610,Jenna Bowman,23.0,Female,CA,Ghost Island,10.0,29.0,3.0,0.55,1.0,1,20.0,36.0,0,0.64,5.89,0.11,5.0,3.0,74.0,8.0,0.62,2.5,,,,0.73,3.14,0.6767857142857143,,,,0
3611,Desiree Afuye,21.0,Female,NY,Ghost Island,11.0,27.0,10.0,0.5,1.0,1,20.0,36.0,0,0.45,5.22,0.09,4.0,10.0,57.0,6.0,0.64,1.33,,,,0.72,1.78,0.55,,,,0
3612,Libby Vincek,24.0,Female,TX,Ghost Island,12.0,25.0,8.0,0.45,1.0,1,20.0,36.0,0,1.02,3.69,0.28,4.0,8.0,55.0,6.0,0.64,1.56,,,,0.92,2.57,0.77,,,,0
3613,Chris Noble,27.0,Male,NY,Ghost Island,13.0,22.0,10.0,0.4,1.0,1,20.0,36.0,0,1.29,2.86,0.45,0.0,10.0,13.0,1.0,-0.77,0.0,,,,-0.32,1.29,-1.0,,,,0
3614,Bradley Kleihege,26.0,Male,CA,Ghost Island,14.0,19.0,8.0,0.35,1.0,1,20.0,36.0,0,0.67,1.52,0.44,2.0,8.0,22.0,3.0,0.55,1.56,,,,0.99,2.23,-1.0,,,,0
3615,James Lim,24.0,Male,NY,Ghost Island,15.0,17.0,6.0,0.30000000000000004,1.0,1,20.0,36.0,0,0.5,1.02,0.49,3.0,6.0,30.0,4.0,0.7,2.1,,,,1.19,2.6,-1.0,,,,0
3616,Stephanie Johnson,34.0,Female,IL,Ghost Island,16.0,14.0,7.0,0.25,1.0,1,20.0,36.0,0,0.11,0.82,0.14,2.0,7.0,34.0,4.0,0.45,1.27,,,,0.58,1.38,0.625,,,,0
3617,Brendan Shapiro,41.0,Male,VA,Ghost Island,17.0,12.0,5.0,0.2,1.0,1,20.0,36.0,0,0.44,0.91,0.49,2.0,5.0,26.0,3.0,0.6,2.07,,,,1.09,2.52,-1.0,,,,0
3618,Morgan Ricke,29.0,Female,FL,Ghost Island,18.0,9.0,4.0,0.15000000000000002,1.0,1,20.0,36.0,0,0.21,0.32,0.66,0.0,4.0,8.0,1.0,-0.5,0.0,,,,0.16,0.21,-1.0,,,,0
3619,Jacob Derwin,22.0,Male,NY,Ghost Island,19.0,6.0,5.0,0.09999999999999998,1.0,1,20.0,36.0,0,0.0,0.21,0.0,0.0,5.0,8.0,1.0,-0.63,0.0,,,,-0.63,0.0,-1.0,,,,0
3620,Stephanie Gonzalez,26.0,Female,FL,Ghost Island,20.0,3.0,8.0,0.05000000000000005,1.0,1,20.0,36.0,0,0.0,0.1,0.0,0.0,8.0,9.0,1.0,-0.89,0.0,,,,-0.89,0.0,-1.0,,,,0
3701,Nick Wilson,27.0,Male,KY,David vs. Goliath,1.0,39.0,0.0,1.0,1.0,1,20.0,37.0,1,4.12,13.75,0.3,10.0,0.0,99.0,13.0,0.77,5.38,7.0,10.0,0.7,1.77,13.7,0.6500921917588585,,,,1
3702,Mike White,47.0,Male,CA,David vs. Goliath,2.0,39.0,1.0,0.95,1.0,1,20.0,37.0,1,2.19,13.75,0.16,9.0,1.0,100.0,12.0,0.75,4.2,3.0,10.0,0.3,1.21,8.19,0.6135137085137086,,,,1
3703,Angelina Keeley,28.0,Female,CA,David vs. Goliath,3.0,39.0,6.0,0.9,1.0,1,20.0,37.0,1,1.04,13.75,0.08,8.0,4.0,100.0,12.0,0.66,2.33,0.0,10.0,0.0,0.74,3.37,0.5939502164502164,,,,1
3704,Kara Kay,30.0,Female,CA,David vs. Goliath,4.0,38.0,0.0,0.85,1.0,1,20.0,37.0,1,2.19,13.75,0.16,7.0,0.0,96.0,11.0,0.64,4.45,,,,0.8,6.64,0.6921428571428571,,,,0
3705,Alison Raybould,28.0,Female,NC,David vs. Goliath,5.0,37.0,13.0,0.8,1.0,1,20.0,37.0,0,2.13,13.0,0.16,5.0,13.0,91.0,9.0,0.54,0.92,,,,0.7,3.04,0.6457671957671958,,,,0
3706,Davie Rickenbacker,30.0,Male,GA,David vs. Goliath,6.0,36.0,7.0,0.75,1.0,1,20.0,37.0,0,3.1,11.75,0.26,5.0,5.0,90.0,10.0,0.49,1.56,,,,0.76,4.66,0.5794532627865961,,,,0
3707,Christian Hubicki,32.0,Male,FL,David vs. Goliath,7.0,35.0,18.0,0.7,1.0,1,20.0,37.0,0,2.54,11.0,0.23,6.0,6.0,79.0,8.0,0.74,2.1,,,,0.97,4.64,0.5621693121693121,,,,0
